10100110100010011101001100000100 11100011010111110110111011100011
10000111011100100010110111011111 11001000111011010110101100010001
10011111110101111011011010010111 00000100110111111001001010101101
11001011100100111001110000011011 01110101101011100110101011111010
01011011111100
01000010110010110111011010001100 01011111100010110111010111100000
01000111111111101101100111011111 00101110110110100001111110000101
11111010100010010001111010000011 11011010001011000001001010010110
01100101110100100001110010111110 00101110000000001010100101110100
01101011010110000100100000000100 10100111100010000110111111010101
00110101010000000110100100000100 10010100000100111001111000100111
01010110110101111101011100100110 01100100010111100000000011001010
10110001111001000111111110011001 10010011110100011010110111110011
00100001101000001010101111011100 10101111110000001101100100001010
11011010111100111111100110101111 10000000101110011011111010100010
01101101111100010001001111010010 00000111110000010101100000100101
11000111001010011010101100000010 10011001011000101000111100101011
00010101010101010011000010001001 11101010111010000010010000111001
11110101101110111100100100011000 00110101111101001111101000110011
01001000101100100101111001101101 11110011100011001110000110000111
00111101000101100001101110100100 01100101110001000001010110010110
01001110100001
11010110011010110110000000111111 11111000111010100100000111100101
11100111110001011000100100011101 11100010100100001001100010110110
10011111101101110100101111010011 11000101110001111111011101101100
10010101100110000000010101100100 11000010001010001000100100101101
01111001000111111011010011000111 11000001001001001010001101100111
10110001001100101110001001111010 11011100101111001100011001000101
11001011000010111100000101100101 00110001101011010101000110111000
01010110110001001101010100101111 00110101110111100011100110110001
01100001000010010110111110011000 01001111001001110110110001100100
00101110111010101111011000011000 00011011101011001000010000001110
00000110011111110110101111110111 10010011001011011001100000110101
11110001001001111011110110010010 01110100011001111100011111101010
00001101001000111001100111110100 10100011010110000111100010000101
11000101001100100000110110110100 01000101010100000111011010110101
01000000101010110101100011111011 10010110011000100001001011000100
11011100011000110001001101001101 00010011001001111010000111110110
01001111100001
01111111111100100110001111011111 00111001100011101010110110010001
01101001001001101011101000011111 10000010011101000000000111110110
01000011100101110010101100001000 00110001101110010000111110111100
01111010011011110100110100010000 10001010101110000100100000001000
10101001000111101010111110010000 00001011000011000010011101001001
00001101100000001011100011011101 11010100111101010101111001000100
01100101111110001000101100001001 00111001000000100110011110001011
10110101100111111100110001000101 11110010110111110100000010111110
00000000000110010111011000111000 01010000011110101000110000101000
01100011110010001011011011100001 10111000110111111110110100101111
10001101101110011001101001101000 11010111001100111100100001101010
11101011010100110011110110001010 10100001000100110101100111100111
11110111110011001101110101001111 00101011110000011110001101011111
00010011101111001101011100011000 11010101100111001000010001001110
11000101111111001010110001010110 10001010100101111000100001110010
00000101111001111100101000101010 11110001001101010000110111100001
01011000010100
01000010010101110010100010101010 00010110111000110111110111000011
00110111001011100011001010010110 11101100100011110111010011100111
10100101011011100000100011111011 10001001001011100100110000101110
11100011010101001110101011001101 01110011010011101100010111011011
01110000101100110100111000100100 11001000001011000101110101101011
11010110100110011111000100100111 01011000010000110001010110100000
01000100100110101110011001011110 10111010111101110011011100010011
01111011000011101111100100101000 11000000000011011011100010111110
11000110100100000111111010000000 11010010111010011100001000111001
10100100101110001000000111100100 11001101000000010000011101101011
00000000100010011000000100100100 00000100011100111110010101111100
01000011000010000111000111011110 01000101001110100010000111110011
10001000000000100011101111101010 10110010111111101010100000101011
10111001101110101101010010111001 10101100011111000111000111110111
11010000111000011101010100010001 00110110100000110111100000000110
01001011000011001110011011101000 10100001011101010001001001010100
01011000100100
11101001111001011110001000111000 00100100011101001110100100000101
00010010100010010011111001110100 00010101011001100000001001101011
11111000110011100111101111100000 01001101100011001110011011101010
00110011001001111011000100101101 10000001011001101010111001101111
01111001001000011101100110110000 11011111011000110101010000111111
10001011001100010110001110111011 00000010100101101110001110010010
00110001111110001011011001010000 11001011111110001110010111001001
00111101011010111101000110010111 10010010001101001111010000000100
10111000000100000001101000101000 10100100111100000110101101100000
10100010110010011010111110011000 10110011100111000111001011100001
00111100001011110001010010010100 11101010011011111000111101100110
11000111110010011111110011101001 11101010011110011110110101001011
10100010010101111110011000011110 00100011000010011001000100001001
00110100100101110000001101011011 10011110111000111111000101101010
01110100101100010100001001111000 11101000111101000010011101010011
01100010110001011110110010001000 00010001111100100110111001110010
01001110110011
01101000010110000110001100101101 00110101101110111110010101110111
01110101000101101100001000011111 10100010010001000111010010011101
01000000001010101111011011100101 00101100010001100001011110010111
11000010101110000101100001111100 01110010101101000100001111110000
00010110000101010101001011111110 10000011010110001000010110110010
01111100010011101011001010100001 01000111001000001100110110001010
10000000101110110001100010011001 00000000100011100000100100111011
11100010111011010010110111111011 01111110000100010110111000000011
01101111101011110011001010001101 11100101101000001000000000111001
11111010100011000010111110111110 01001011111100110011010101100110
11100101010100000110001001000001 10100100110111011100100111010110
01110100010111100110100110011010 00101100000011101100010010001000
10111011010110100000101101110000 00111100010001110011011011001111
10000000110111001011001000110110 10110000011101001110100100001010
01000010011100011101101011000011 00000100000010011011000000000001
01111011001100001100011110000110 10100111000011010010011101111110
01010000100100
00111011111001111000111101101111 10000000011111000110010001001111
01111000111101101011011110100011 10011000000101001001011001000101
00111000011000101100011101110111 10110001001011101101101011001001
11000100011000011111101101111000 11100100011101001001111011100101
10011001110000101110111000100110 11001111110010101001100110100000
10110000011001000101110110110110 10100011101000111010100010100000
01111001010010001101111101111011 10001101101101110111001000000010
10000100101110000100100100011000 11100011100110010000011001001000
00000101100011011000110001101110 10101101100000001101110000101101
10011010100110110000010010011101 00100001110100011110111101101111
01001100100100011001001110000011 00110101100000101011111110100010
01001111010101110010100110100101 01010100101001110010001000011100
00111101001010101101000011010100 11000000011001110100000011111001
10000111010010100001000000110111 00111010110010100010111111011110
10101101111001011000010111001001 00011010011101010100100101111010
10101111000110100100101100011011 11100011110001110100101111001010
01001100101001
11001110111000010110101011011010 01000100100100100001100011000101
00110101001001101010101101101101 01110110001101101111001001001001
10111011111000000001001111101001 01100010110010010011111011110110
00101011000110000010001101111111 01110111101111101111000010100100
11000000011110010010101010111110 11110001111010001010101011000100
11001011011001011011110111100000 10111000010011101101101000001000
10110110010011001010001111101101 01101110101111101110110110111000
01010011011011110101000111000000 00001101010110000100011111101010
01110011111010110100110010010001 00101011010101001000000101100000
00100000101101100100110110110011 00010001010111010010101010001111
01001011101001011111001010111011 00101110111111001000110000111110
11001100001100011001100101000010 00000001101111110100001000111100
01110000000010011110000011011000 10010101101011111010111010100000
00000000111001111010000000101101 00001111010101111100110110000110
11110010001010111010011010110011 00010110011010011000011011100011
11100001001000001011100111100011 00000011001001111011010110101111
01001001111001
11100011101110100001100101110101 11101001010001011011111010001001
00101101100011001101000001111010 01011111110011010001111010100001
00100011101010000110011000110110 11100100001010010001101101101101
10001001000000001100001111000111 11110000111000011100111111000100
10010100001100101011101110011000 11001101001001010000110110101101
01101101010100110000101001000100 01110010000001110010010100000101
10001110110100111011101001011001 10000111000001111000011011101011
01111011010010001101110100001111 11010000101111100011001001111110
01111010101110010111100010000110 01001100111111100101001110101010
11000111010101010100101001100111 01101101011011110001010101100100
00110010011001101110110010000100 11010011000111100111100100101111
10111000011000000000100001010101 11001000011010011110000001011101
11010111011011111110011111011011 11100010110011111001101011101000
01001110100110010100111001111101 10011110001100000100100100101000
11111000010001011010100100110001 11011111010110000001110010010000
00100010001110101100001110100001 00100110000000000101011111111100
01001011010010
01110011101001100110100000100001 10101101100111110101110000111001
10101010100101001111011010001000 00111011000111011111010101001111
10101011011011010011001010100011 00100011001101010101110111000100
11111001000000110100010100010101 11100000001010101111000010010000
11001110001010101010011001101111 10011101100001101001000010110101
00011011110101110101110001110111 00101100010001101110000101100000
01110001111000010100010111000100 01001000111010010100110110010000
00001001101001000111101110010100 00111111011101100111010110001100
10000100101011010000001011010010 11100000010010000110100110001011
01000010101110000101111011000000 10011111111000111100110000001111
00100101111000110001011001100100 01000000001111100100100011111101
10010110111001001011011010101001 01011110001001100111111000100011
10011100001000000001101110111111 00111111101111010111100101111101
01101111001100111110010001011011 00011000111000101110010011101001
10110110101101110000001100101110 01111001010100001010011111110011
00001111010101101001001011100010 11101101010001101111001111101111
01001111101001
00010001001000110100110001010100 10111010010000100000010111001111
00100100001111101001001111010011 11011100010100101110100011001110
01011010101000110101000010000111 01110001100010010100101011010100
10000010011000011000001001100111 01001000010001011111000010000010
00111110111011111011010110011100 10011011011111110100001001110100
00011111010101100011010010110110 11010101111010000100110101011100
11010011111111001010101110001010 01010101000000100001101111110110
11001001001000101010111000001110 10111010101110011011111010000101
10000110010110011100000000100110 10111100101111011100100000011011
10100111100000110001010000011000 11001010111100000010000010100011
10000100111110111011000100000101 00000111100100001110111110101011
00000101011001001101111000100101 10110111001110111010011001010101
01101100001111101011110100100010 01001111111111101110010011111110
01010111100011010001101001111001 10010010110011100110011001100110
00010011100101011011001110000110 10101101110011111110110100011000
10111111011001101100010101000000 10101001111011001110101100101001
01010011001010
01010000100110001110010001001000 11010111001101110010000100011111
00100101101100001100100011000001 10100011010111101011010000001101
01100001000101011000101001101101 10101100110001000100000000100110
11110101110001000101011100110100 10110110000001100001101010101100
00101001011111100000001011001001 00011111110000111011010100110010
01110000000000101111110110010110 10010011000000100100011010100101
10001100010010010010100000010011 00100100000001000101010001000000
10110101001011110111011000011000 10100011101000101111000100110011
01101100101110100000001000010010 11011110011110011010100111111110
01001110110010001010001011001110 01110011011110110101000100100010
11001100011011000010111111100111 11011001111101011110011010100110
10100100101101100011100011110111 00101100000010000011000101010001
01100000010111100010001000001011 11101001100000111101011101111001
01010101100110000000111100111110 10101100011100000101100010011011
01010001000101100100110010110110 00101100000101110010001100010001
10100100011110011111101110001001 01110101001011111111110100011001
01011100110111
00100111111000100000011110101111 10000110010001001010110001000000
10101011110100101110001000011001 10100010010010100011000101010111
00000001011110001001101001010101 01100101110111010111110001101001
11011000010111001001011000010111 11110101010010001010001100110110
10110011110010100111100010101010 11000110100100111100010011011010
00010010111011000001001110111011 01100101001100000001010011001001
00111110100110110100010101111111 10100111100100010010110011001111
11001100000111010100111111100101 11111001000001011111010100101110
11110001110100110000000110111000 10010100000001011011111011011111
10110101101001011111000011111110 10100100011000111101101111100101
11111010111001111011001100010110 10101111110011101110011000111110
01111000111111101111011111010110 00011100110101001000011110000100
11011111100111001010110010100001 10111011111110001111101101010111
11111011111011110101100001110110 00110001101111110100110101100100
01101010001011110111010000010011 00101111011111111010110001110000
11101001010010110101010010000000 01011100011010011000101001111110
01001000010101
11010110011010110011101001101100 10100110110000101000000010000111
10010001110110010110001000110110 11000011100010100000111101010100
11110000000000101011000101100010 01111110111110001110000101101000
01001000011001010001100100001000 10100111001110010111101001001100
01000100010111010101101110101010 00011000000110110101001101110100
11111100001000110100000110001010 11001100111100100010100000101101
00110110000010100110011001100011 11101100100011100110101101000001
10000001001110000011101111110001 01111111101110110111011011010010
10010010101110101111001010000111 10011011000111100111011101011100
11101011010100001001011110110011 00001110111000111011100010011101
01111000101010000001110111010111 01100011110101010010100010010101
01001110010000001101100100101000 00010101001001111110100011010111
10000110101100010110000011100101 01101101000110110110001111011000
00000010011100101111101100001100 10111100111110001010100011101000
01111001100111100110101101111100 10100001110010101110011100111000
11011101010111000111001110000011 10000001111010111101011011001111
01001101110110
11001000101110110100000001000001 10011101011100100001001111111001
11101111111000101111101110111101 01100110010100000001111111110110
10111110011110001111100100001110 11010011101101010011011111111100
11011001010001110011111000001101 01101101101011100111111100010101
01100000111000010100100010100101 00101000010000001001011010010011
00000001101101111100101101011111 01101010111111100110011101111000
01010101000000110100100111110111 01000011111100110011010011011011
10010111010110011100001110110001 11011111100000100010011010110100
11011111001011111000100011100011 11001000100110001100001111111101
11101010001011111110100010011000 10101100110111010010000010111011
11110001000001110000010001100110 11011000111010111011001000011010
10011111111010011001111110111110 11110101100111011010110110101010
00000011000000110101011111011010 11000110100011010101011010000001
10100110010100010111101100111001 11100000111110101101111000010010
00011101100001101000111110010000 01000000111110111110100101010001
11010011100000010000011011001110 01000000010100101101010000111010
01011100100001
11110101000100000001101000000111 11110111110010101011110111000001
01111111100000110010000001010010 00001110111000010001010011110000
10110011110001111001101111011111 01011101100011111110111110000101
10000001101001011110110101101111 00001011011111101101001000100101
10011011001111100011100110011001 00111001011101011101011101001101
00100101010111111110111010111101 10101000100011101110010110010100
11101110011000000000101001001110 11011110101000000100001000000111
00001100011110011111101111001011 01010001110001010000011000010010
01110101001100001111000011100101 10101001001001101101010100101011
10000100011010111111000110110001 11101101001011110101000001101101
01000101100010010100001000100011 10100011111100010001100011110011
11110010011101101001100010001010 00010001001110010000101001000101
00000001001110101100110011000101 01010010001010100000111110010011
10010111001000110101001010111010 01000111100100011011100100000011
11011001011111101101101101100000 10111111101010000100011101111110
10001001011111001100011110100000 11010001010011110110010010001001
01011010100100
01001110111011101000100001011101 10001101110100000111111100100000
11111110010111100111101001000101 11111001011010111100011100100101
00111011100110000100001010011101 11010011101000100110111101010001
11111000111100010001110101110000 00001011110011010001000101110010
01110100101000111000111001011011 01100101100100010011011100101010
00010011111111000110100010001001 01011100001110001011001100011001
00110010111110101010100010000110 11111110101101101011000100111100
01110100110001001000011001001100 10110111011101110010010001000111
11001100100011111101111110000101 10101001101101011110101110011100
10111110000001110111111100001110 01010010100001101101000000001100
01100011111111010111010001000111 00101011100110110011101111111100
11001001011101110010011011001001 01010000101101111101010001001001
00001100010101100010001111011000 11111110010101100000010011111101
01010001000000011111111000000110 01011001110101000001110010000110
11111110001001101111001100100110 01110001010011010101011011001111
10001000000011000000010101111101 11110000100010100001011110100111
01001111001111
00010101001110000001000101100110 10100110111010110100010001100011
10010111001101101111011111001101 11010100110100100000000010100000
01000010011000000001111010000010 11010010100011000100100100100001
00011010000001000101011111111100 11100000011010001001101011001001
00111001001001100000101001001000 00111101001000000110111100011101
01110110001111010111100000110110 11100111110000101001100101000001
00001001001111110000110001111110 10001101111000101100001101111111
11101000101100101001100011010110 01001100111001111110011011000011
10101111000000111000111101010101 00110110001110110000111011010010
00111110111011000010010001110111 00010010001110001011001100010011
00110001100001110111111010011011 01001011110000101001010100110011
11110111101010111011100001000011 01011011111001101100101010101001
01101111110001001110001001101010 11001001110111000010011111010100
10000101000011111000001101111100 11011110111011100100011100000101
10001011001111011010001111110101 01100100101000000111001100010110
10001110100000111001110001010101 11111100111011101111001100001001
01011101101000
11001011001111101000001111110000 00011111101110011010001101011001
11000001000001101100111110111011 01010001000011101010111110001011
00011111111110000110100011101111 10000000101101110000110000001110
11001110101010011011101011011111 10010001100100010101100111000001
11101101110011011101110011111101 11101111101110011001101101110111
11100000101001001110010001111101 11100010011110011110001011100010
00000001110000100000010010001100 11000111101110011010000111001101
01100010100101100000000101011001 11000000100100011100100101111111
10010000001110110100011100110100 01100010100100010101010110000111
00100110000001111011010100110010 01000011100100000101111100010011
11101111001110010001000110101010 01111001001110001111011010101101
10001111000101101101110111110101 00111011011110001101000010011101
00100000011011101100000110101100 01011011001101111010110011000000
01111111000101110110101110011101 10100100111111100001111111111100
00010010001100010110001101110001 10001010111010010100010011011001
01101011010110100000110001000100 00100001111111010011110100100011
01001110001010
10010011110101000111111100110100 00001010011000010010100011000011
00100100100011010111110110101011 01001110011101100011110010011100
01110110101011101110101000100111 10101011001100110111111010001000
01101101001111000111111101111001 01010001110111001111111000101100
10101101001011001010001010001101 01101011010101001111101011011001
10101111001001111111110100010110 10111010111111101001101111011101
10101001010101010101001100101111 01011111000010111010000010010011
10100011101101000010100001000100 11011111011100101010010101101010
01110101111101111101101001111011 10001010110000000011000100100001
11111101010101101101100110100001 11111010101010011100101110100111
00011100001000110010111011110011 01101010000111100101000000010000
01000101000011000011110111001100 11111011010100110011101010010010
00011011110100001010010001011010 00110001111010101101000011111000
10000111000111000100110100111101 10100010111000001110110111101111
00011101001110001101101101111111 11011101010101000111111001001010
11101001010001100110011100111010 01110100001001101011010101100001
01010011100101
00010001111010001110111100000000 11010101011001011001011001001110
11111110011011011100110010111011 11111110000110111100010010001101
10011001010111101111110101110100 11110111100001111110011011000110
00011110001101000111111011101111 00101101011111000101000000010010
10010010111011100110101110101100 00000101100110000011001110101010
11101101001111000010001111011110 11010111101000000101101000010100
11111110100101000010101100111111 00011111001100010000010110100100
10010111010101001001010010111100 00110110110111110111010001100111
01011010000110000011010010111110 11111010010111010010100100101011
10010100011111011000010000001000 11110000101111000100110011100101
11010111111011001010100110100001 10110101001110001110111011111110
01001110010100001001111011010110 01010010011010100000101110100010
11001100000011111010011111110001 01000000110110011001001100110000
01000110111011001101001010111001 10011010100010101010010011011001
00001111011000010110101111111011 10000011001111100010100000110110
00110001010010000110101100111101 00011111100110010101110110010101
01010110110101
11001111000101101001101101110010 11110011111110101010100101111100
00001011001101111101101100111110 00001100100101101101111110010001
01101111011111011001001111101011 01111001100010000100111000110111
10111111110000001011000001100010 00101011100110010110000010011101
00010101111101010011111101101100 00011000101101010001011110001000
10111011011011010100011100011110 11000001001011000000000011011010
01000111000001011011011000101001 00010000011001100100011110100110
00111100010110000111001001001111 10110001110110000001001110111000
00010100001100101101001101110010 10001111010100111001111011000011
11100101011000001111101110110101 10100110011110100100111101011001
01001000111000111011000010111100 11111000010000000100100000010100
01001100001000000110111001110101 00111111100100010011101110001001
11110011000010100001110001100100 00010110100101010000101010001111
10101001001101111011011100101010 01000010110101110010010000101001
00001100001001100010101011101111 01101111100101011101110111111110
10101100010001100111001010001110 01111111000110010011111111110001
01010010101100
00100110101100011010000010101000 11110101110111111101101110101000
01011110000000000001110001101101 10110111011000011110001101000100
11010111101101100011010000011000 01011110001010101100011011111001
01001011010101011011011000100101 11110001101001010101111100010100
11110010111000111001101111101100 10101110001101010110100001000010
10101101011100110111001100101010 11000011010001010111111011101111
11111010000111111001101100011111 00011001000111010101101000010010
00000000010011011001001010100011 11001001110110100000100011111000
10110110101001111101010110101011 01011001110000100001011110010101
01111011001011010110000010111101 10001001010110111010001011101111
01111110000101000100101101011111 11111001001110000011110001001111
00101011110010111100000010010100 10110101110011111111110110010101
10000111111011110001001101001101 00000000001101011001001110100100
01001001000111100101001110010101 01100011011001001000000000101001
11011011000001110110110001000001 00001010001001011001011010001010
11101001000110111000011001101001 11001100110100010010111111110110
01011010110001
10011100011010110111100001111001 10110101101001111010110011101010
01010001111101101101101110100010 10000010101010001010110000100010
10001100111110111000100000110000 10010000110100111010101111001111
10111000010001001101101011101001 01100111101100001101010111001010
00010101101101110000001110001110 10100010110011110001101111000100
10110100110000000100101000101000 00001110001101101001100101110000
10101010111010000111110111001001 00101100010011110110101000011000
10101010000000101111000110110010 10100000101101010100010100001100
11110100001101100111010101001110 01000100110010010111101001001011
01010110111101100010111000101010 10010101011100100011111011101110
01011010110110001110001011101001 01001111010000110101001000001111
10000100110010100101011101011111 00111100101100000000010000011100
10010111010100000101110010100001 10101100101001111010100101011011
11000110110011011001011000101000 00000001110111010100000111111110
11001010000101010100011001101010 01010010111010101110010100110111
00000001001011110101101010110010 10111101001011011000110101101011
01011011010101
11001110110101110111111100100010 11111010100101000101111110010110
11100010111110001100001110000100 11001110000111110101100011111100
10001001100110000101101111001010 11011010101101101110011100010001
01100011110011001001001111111100 01011011001110101110101010010101
11101011010110100111001100101011 01000011110000000001101100010011
00000000100111011000111010111001 11011110010000100010111001000100
01011001100010000000001110000001 01011111110100110010010100100001
00111101000110111011110111111010 10100110010111110110110110011000
00001010100011111000111110111110 00111011011000111101100011111011
01001100010010010011110010101110 11111100110001110111110101101111
01101001111100101100001100110110 00000001011100111000100000000100
10001101010011000010000101101101 10010001000111011011110111101111
10110011001101001000101001101010 01010101100010011001111101101010
10110110000011011001010101100101 11111000010101111010100000011010
10010011000011001001000110101100 00000001011011001100010011010010
01110110100001101101001010101100 10100111101000101000111111001101
01010010000001
11001100000001111111100011111100 00011010111010100100001100101011
10011011001000110110000111000001 00000101010100101001001111101011
01101111110001011001110000010011 00001011100111010011101000100000
01101001101100111000110001110100 10100101100010010010101111000001
01011101001101110111011111000101 11110111100110000001001000111001
11100010001101111010010110101111 10100001100000001111011010011100
01101110110101101101101101111101 00011000001101000111101000111110
01011011101001001101011000110010 11000000010010001001011111110100
10011001111010010010110100011100 11001000101100111011000100101010
01101110001110010100110001011111 01001001001001000110101011000100
01010110100110011010000111001101 10101101001000110001000010100000
11101011110011000100010000000001 11001111101011101010001011010001
11001101001011100111101001110010 01011010111101101110001011010000
00000100010100111000011111011011 00101101000111101111010100100110
00111110011001110111001001000101 00110001100010010100110100001110
00100011010110011000110010101101 10100110100011110000000011001010
01011010010101
00000110000110111001000000111001 10011110110001001111010001001000
11101111011001111010010001000000 10111000011111010101100011000000
01100011001111111110010011111011 00011001010001100111010101011111
10010111110101000010011011100110 01001110111111001100011110000011
00100010010011110010000101000000 11100011100101001010011101000001
00110101101100111001101101000100 10010010101010100100100101100001
10001100111100011011111010001011 10101101011111011110010110011000
00101000001001111101000101111001 01101100001100001001001110011110
00010101000101001111110101101110 10111110010111101011001000110001
11110001111110110000001111100001 01111101011011001000000011111101
11000000100100101001110010011011 10101100110001100001001000010000
00100110101011011001111110110010 10010101000000001111001001101000
10011100111011111101011001111111 01101011110111110100010110111111
11001111110111011100110001011011 00100100100011001010110000000100
00000101011100011101100010011101 01111110010100101000100111101001
00010011001001110101100111010000 01000011000010110000010000101111
01010010100000
00101000110101110101111000001001 01101000011001010010011000100001
00101010101000110110101001010100 01001000011000100011001111111101
01111010010110010111110111110100 11000110001100001100110010100001
11000110001101111111101000011110 00101110011000100110000011101110
10101001110010001001000010001110 10001110011011111100010100100110
10111010110010011010010111001000 11101010111100011110010010100110
00000001010101111111010111000001 10001010100101010010110011101100
00110010101110111000000110010010 01100001011101110010101000101110
10011110100011011110010011100000 01011000110110111111110110111000
00001011011110011111000100100100 10111110111011111110111101001101
10100110110001000100011010011110 00110101110000001111010100101110
00000011110000011100100100101000 00100010100001001111100110110001
10000101010111110001100110000000 10101011010111100011110110010111
11011000001111111111010000100111 00101010110111111101001000111010
10111001110110110000010110000101 00101100110110001010101100110111
11101010110010001100110000101100 10001100001101000101110101011101
01010000000101
00000101101110101110110001010110 01010110100011011101101101110001
11000101101100000111101111101111 10001000100101011000100011001001
10011001000100011101111000011100 01000111011101000000110110100010
01000010101000100110010101001010 10010110010001101100000011101000
00000100100011010111100101101010 11111110101101100110000001000110
10001001110011110010100101011110 11111000110100100010101010100000
10011011011100000101101000110010 01010101000100001010001001111000
01001111101000010111011110010101 10110111011101001110101011001100
01110000000101111111010001101101 01011101110010011110111110101101
01011010011000010001101110001101 11110111110000001110000010001001
01001011010001111010000110100001 10000000101100110010010001110010
11101011111010001001110101001010 01111110110110100101011101111000
11111000001010011000110101001001 01010101000010100010101111010100
11011110011101111011101000101000 01111100100010101011101101100111
10101011010011111000110001100000 11001011000010001101110100000010
11001101100001101011011010000011 01001010000011110011001000111111
01001110111001
01110100000011000011101111111110 01100100010011110011100001101111
01011011011110000001001011011100 11011111010110011101010101100010
01010110001000010011101001110101 01100100000101111110100001110111
10101100001100100111111110110110 01110001110011011010101110011101
10111101110100001010010100001011 11101010000111101011010101011011
01100011010101011011111010100101 01001100011010110110110010011000
00011111101011001101111100100011 00001111100000101111001011110010
00001000110100001000100010100000 00001010010011000110001000100101
00111011010001101111100110011010 11000111010001001101111100101111
01001000001111100111001010110010 11111000000001001011100000010011
00010101100000001010101111101110 11101100110110010100101011101010
01010100100111111011100111110100 10011111000111110011111101000100
01011010010100101101101110111101 11011101110001111001110010001001
10000111100010001001001110100100 11100111100010001100010110111010
00000111100001010101111111011110 11011000111100101111100110000110
11000000101011001011000001111101 00010111110100101100111110111101
01010010010011
00111011011101011100001001111011 01010011011000111011100101000110
10000001000010101101110101101011 11110001111011011111100000001110
11100001000110000111011110011011 10011011110111011011101000000100
01100001011010000010101111111101 11101000000001000001011101110001
11001011101100010111100111010011 11001110010101010001010001101011
10101000001100011011001111110111 11011000010010111010100011100000
10011101100100100001000100111100 00111100110101011101111001111100
11110101000010110100111110001110 10011001001111001110110011010111
00010000000111000111110000100110 01101001001101010110010100001010
01101110100010100110010100010000 00011110010010011101111001010111
01110110001010111101101100000000 10100101010110001001110110101111
10011010100100100000001100101111 00001101110000101011111001010100
11100110110100011000011010001110 00010111101001000001000101001101
00111111100001110010100001110100 01101101101101000010000101100110
00111011110101100100100110110001 11100110001011100101101000101000
10001101100110101001100111010110 10000100001111001110100100110000
01010010100111
01101110100100101111101010011100 11001101111110101000010001111111
10101111001100001000101000101010 01000000111001000111001010010101
11101001011010110011111101110110 11001010001000001100010101110000
11011010010001001001001001000000 00001000001101000111011001110110
11100111110000010111011000001010 00011110110101111001101110111110
10101101100110101001001000010101 00010111110010101101010001000110
01011101110100011001101101000000 10000101000111100000010100011000
00101100111101010011001000101010 11110110111101100110110011110001
10111111100101100100001000111111 00001011001010110001111110101000
11111100110000011101110000110010 11110101010111001111110100110111
11001110011110101010101110110101 01000001100100100010001011010100
11101110101101111010110011011011 10000000010111111111111000001101
00010010101000000111000111100100 11010111001000110011110000110100
10100010101011110110001100110001 01100111000110111001010100010001
01011110110100001111010110111010 10111110101000101001000101100100
00100111010111110010000100010111 11000101111001110110011011010101
01011110101001
11010101000010010101110010111110 00000101100101100010000111111110
00100010000000011011111000011001 11001010011110000010101010110100
01110111000010101111101011101100 01001100001000000111111010010111
00011000010100111011000111010001 11100001001110100111111111100011
01111011001001110100001100001100 01011011110001011000011111001111
00101011101110010010001101011101 10101100011000001001100100000111
00111110010111010100110000111111 01011011111010110010001000011010
10010111101010111110100001100100 10011110011101111001011011011111
01000010010001100101011110111010 10010101001010111111001000000101
10010111111110010100000101110111 11100000100110100100100000000011
11001111100111101001011000001010 11101001111110100110110011011100
00110101010111000011100011101111 00001101100001111000111011101111
01110001010011110110010000011110 00011100000101100100111010111111
11011011011110100110101001101011 00101110010011011100010001001101
